name;class;mean_psGamma;std_psGamma;peak_psGamma;min_psGamma;peak_frequency_psGamma;Q1_psGamma;Q2_psGamma;Q3_psGamma;Q_range_psGamma;amplitude_psGamma;spec_centroid_psGamma;kurtosis_psGamma;skewness_psGamma;coef_var_psGamma;flatness_psGamma;1st_moment_psGamma;2nd_moment_psGamma;rms_psGamma;crest_factor_psGamma;line_length_psGamma;nonlinear_energy_psGamma;Hurst_exponent_psGamma;Hjorth_activity_psGamma;Hjorth_mobility_psGamma;Hjorth_complexity_psGamma;Shannon_entropy_psGamma;Renyi_entropy_psGamma;spectral_entropy_psGamma;approx_entropy_psGamma
O063;O;4054.3369970161593;6126.0175117132285;37707.638482597984;89.12182165595794;30.806558457407863;733.4687063239703;1490.2161055244528;4317.098861918683;3583.6301555947125;37618.51666094203;36.00018627991622;7.4999873048001415;2.68768366231638;0.6618226260803336;0.006468026905575865;103191519.20383547;1236235374359.7593;276.2799428925002;136.48344533381467;451625.75044033566;8262992946.3738985;0.5160509788032344;37528090.55381714;0.23339820072799544;1.4938840824533535;9.4655664048094;2.8494194137968996;-11264665.736923406;0.0025097448122837207
O064;O;5179.5135849610615;12135.923788024522;98613.86593093933;70.2046044629636;30.043810104954847;502.41948040937257;1231.3235397722099;3465.6530104928115;2963.233530083439;98543.66132647636;33.94846497454192;21.856998809389875;4.333119282303697;0.42679186812890985;0.0045825144423516356;124316430.61561976;3812416907927.751;496.24902376360467;198.71850866938018;630728.1348303684;33787701329.081238;0.509189871839001;147280646.18873948;0.24136259886632538;1.6336543236501955;9.4655664048094;2.8494194137968996;-15566752.224412994;0.0025097448122837207
O065;O;5270.131727738849;11137.147615227957;103548.42655738913;115.21714163980008;30.213309738833296;1104.844190880257;1897.360346096909;3990.200751348872;2885.356560468615;103433.20941574933;35.66004184969475;35.3810111758851;5.433111372641115;0.47320300581568425;0.005529936138948041;132868714.40095201;3335720965370.5537;463.38393939746106;223.46140587443176;612454.5846820569;30382471227.499943;0.5188807628976699;124036057.00337778;0.23967572797971862;1.705651083422172;9.4655664048094;2.8494194137968996;-15385360.148222758;0.0014174346809738836
O066;O;3705.7317464674884;4889.108227376867;40888.94682880644;109.60690666127661;30.170934830363684;1008.5743094092479;1967.6201646919812;4125.256533194461;3116.682223785213;40779.33992214516;37.66794944607473;13.697463135317612;3.3014356318354907;0.7579565790172146;0.007539348517450374;98688232.47326265;876386357840.0967;230.72307174536508;177.2208844113044;447633.5578954256;6860486658.876486;0.5323251363344893;23903379.25900417;0.296168836692415;1.5713730801980441;9.4655664048094;2.8494194137968996;-9977671.528726287;0.0014174346809738836
O067;O;5074.459881843616;8360.26392192288;47393.912323691264;52.19499783831343;30.679433731999026;837.9257101474592;1700.2650338238968;4544.038648060022;3706.1129379125628;47341.71732585295;35.46957117808847;7.569105218588856;2.7498928331818426;0.606973646912869;0.005366635254978499;127252163.59037042;2162359786415.035;367.8065953259535;128.85552604539447;503950.1318252441;12973084223.305408;0.5285879464210145;69894012.84420535;0.20223946819344896;1.437489528614903;9.4655664048094;2.8494194137968996;-14611959.766175192;0.004473334558912967
O068;O;4868.897591739802;7086.935348914345;40018.64663843801;53.4188059862466;30.298059555772518;537.324447510133;1642.6595737821558;6725.118768052287;6187.794320542154;39965.22783245176;35.57907150997823;6.507535443919389;2.437638201563993;0.6870244121086378;0.005353997038632841;122474214.90302874;1697155566019.5781;323.3724701538187;123.7540308221115;506594.87070076633;11711140521.823788;0.5233344442787229;50224652.63969169;0.23416841860151458;1.524080149472871;9.4655664048094;2.8494194137968996;-13831925.293562626;0.004473334558912967
O069;O;5799.116708409517;12762.766152229507;102659.5560421152;74.44336925244873;30.34043446424213;489.61826658388;1290.6715810315468;4741.251058887916;4251.632792304036;102585.11267286276;34.17425796263465;24.351835026684185;4.571562146737332;0.4543777296582746;0.004343272131965688;140113620.81646836;4321527310810.963;527.2194340295679;194.71883890448123;657771.8643758893;29525150607.246956;0.5216058647091629;162888199.8564952;0.210058864810032;1.443386916263276;9.4655664048094;2.8494194137968996;-17445191.49662199;0.002509744812284609
O070;O;2490.01719217921;2801.24526815639;15137.87508048057;26.568658716117085;31.44218208445204;471.7807089493567;1147.1810964753845;3792.400681438689;3320.619972489332;15111.306421764453;37.740749475037994;3.0237429087403163;1.7098297617377973;0.8888965277281801;0.008981866602763885;66440406.33227118;349396002727.7895;140.95632490246533;107.39408175514804;220472.03145583373;1327900937.7405329;0.5105420891477;7846975.0523685645;0.2173235668480596;1.1100620917474848;9.4655664048094;2.8494194137968996;-6384908.894705338;0.0005461550656544745
O071;O;2746.297336416367;2568.4647112355983;14037.948662515864;66.30602789603489;37.12041981938004;723.1817544271013;1601.7280251601867;4333.34952678998;3610.1677723628786;13971.64263461983;38.8117001209882;1.8969838683788707;1.3746038436414607;1.0692369353578621;0.009239858688876985;75358047.3454909;364160834665.02246;141.41715570495907;99.26623536258548;289094.75884412206;2109746485.9663165;0.5072741820431766;6597010.972862566;0.28067583524582945;1.4755155002588212;9.4655664048094;2.8494194137968996;-7008152.5268451385;0.002509744812284609
O072;O;2775.544114423071;3833.1700928191426;24641.74732115221;57.25400964152897;31.399807175982428;795.1879608854637;1332.6087762583743;2802.9914523435714;2007.8034914581076;24584.49331151068;37.44357579671869;9.94074744619656;2.9920437648925744;0.7240858211908279;0.008785214110119729;73475891.57285444;522080473135.3403;177.98510057786012;138.4483714712547;298062.5087371034;3498380273.4754915;0.5194324718975399;14693192.960483113;0.25039911747981874;1.522224739886454;9.4655664048094;2.8494194137968996;-7266909.543619995;0.0005461550656544745
O073;O;3119.805879406546;3653.2724734139356;19159.19925379877;9.722805929273754;30.08618501342446;456.15873186466257;1030.575828810506;4939.94366267011;4483.784930805447;19149.4764478695;37.132989786999225;1.6814407520758454;1.4688891595086586;0.853975689497676;0.007334547695636229;81904337.93919834;572279806567.1138;180.67760440334877;106.04080852780925;380808.37393749354;4274822072.834034;0.5303954417134074;13346399.765003975;0.2882469535817972;1.5744442630236883;9.4655664048094;2.8494194137968996;-8284041.292165572;0.0005461550656553626
O074;O;3069.4368983726263;4012.9419995346025;27531.12907228713;55.70153632496317;30.213309738833296;531.2558999118385;1241.6601513726278;3873.8725151106287;3342.61661519879;27475.427535962168;36.77050825631307;5.262636204410622;2.1368068416366586;0.7648844410730585;0.007596970800043746;79795381.65338674;606595234822.5782;190.00910558364328;144.8937354224203;333554.24399149057;4132742022.361063;0.538634412553309;16103703.491628772;0.2530924122782546;1.4650803541465083;9.4655664048094;2.8494194137968996;-8178579.365483435;0.002509744812284609
O075;O;3701.689213810299;4967.166999578434;33340.84117376427;125.42696037286207;30.12855992189407;723.9457237033687;1531.6191761466312;4696.408312202286;3972.4625884989173;33215.41421339141;36.527905756797885;7.884539643128008;2.4885118480587374;0.7452314798605448;0.006979925475714811;95596973.00331362;900097895113.7938;232.97853382653338;143.10692331246509;409475.4774621737;6334574911.712465;0.5228240336010479;24672748.00170102;0.2609509213251947;1.572064667970318;9.4655664048094;2.8494194137968996;-10073129.54041817;0.002509744812284609
O076;O;3951.089248089752;9722.302109002194;97270.324994792;27.510195164288497;30.043810104954847;515.6547043543336;1058.1998007511024;2981.210997097475;2465.556292743141;97242.81479962771;34.52294731313934;47.49265095093811;6.255666566799296;0.40639441191930364;0.005773417400916076;96437094.88050888;2400002459443.087;394.6858176941982;246.45001323598828;374209.302768451;11266251278.2769;0.5257103060097887;94523158.2987085;0.16961296807636964;1.2211347935338055;9.4655664048094;2.8494194137968996;-11442946.769226622;0.002509744812284609
O077;O;3693.617078812085;7087.47197926478;67963.5810604966;108.23861384147006;30.255684647302907;741.4221320018216;1217.656355750414;3205.4552177189953;2464.033085717174;67855.34244665512;35.54887394851443;27.40910805499997;4.675209772928654;0.5211473272301025;0.006692376510630794;92831877.05978101;1414590381753.1672;300.5771585845103;226.1102652661744;388419.08307228086;8781242550.475368;0.526621850335502;50232259.05686342;0.2092445761322331;1.3959916132187857;9.4655664048094;2.8494194137968996;-10324641.104930723;0.002509744812284609
O078;O;2660.5536394371325;3472.53231726952;27223.49097807958;102.20387753738862;30.12855992189407;601.7458270648926;1243.6634813050453;3358.5985662481207;2756.852739183228;27121.28710054219;37.23407936991741;11.446091034349953;2.9623489285438445;0.766171023436046;0.008823033825890697;70037728.62275845;448706388437.5676;164.52334117626324;165.4688677208026;319589.60996931186;3860552345.7102256;0.5348848347620887;12058480.694481222;0.32130185618591867;1.6601476299563631;9.4655664048094;2.8494194137968996;-6914708.164002114;0.002509744812284609
O079;O;2388.6164100001984;2505.1871584988535;16130.768123078533;98.63659043054795;30.08618501342446;658.0282350344742;1491.8666841554939;3267.0151513344363;2608.986916299962;16032.131532647985;37.97984232436866;4.568834585253803;1.9601528673553197;0.953468247630446;0.009807601329628522;64138527.16002139;289311119192.10516;130.1802202716351;123.91105261167895;240453.88770849025;1807784487.1058965;0.5482995315660765;6275962.69910756;0.2726295136074352;1.4551675450095571;9.4655664048094;2.8494194137968996;-6031541.642685874;0.0025097448122837207
O080;O;3817.137036247479;6201.453346566087;47703.13118135646;62.92375757293466;30.255684647302907;794.1650862508983;1554.294093853136;3691.7002564169397;2897.5351701660416;47640.207423783526;36.07759706579245;15.19046288100288;3.5570578709082366;0.6155229787161314;0.006756711964063903;97363184.28062539;1196710642224.8333;273.8704686730816;174.18136176741115;397222.87481620506;8762283020.225996;0.5308283573659827;38458023.60963572;0.21820085289969526;1.5721007212326483;9.4655664048094;2.8494194137968996;-10554005.458636954;0.0005461550656544745
O081;O;3983.4323770452834;5320.202354307984;25989.269588799056;65.15136798002825;30.509934098120578;571.3710701571899;1013.2780102288889;6646.809726377856;6075.438656220666;25924.118220819026;36.4954434279986;2.605438403001407;1.7349825498311435;0.748737005053903;0.006155696299915364;102781631.59275989;1074485505623.5654;249.95695978384012;103.97497877744343;426858.33243737323;6759903833.202868;0.5393804607742646;28304553.090784214;0.2580783480556901;1.5468323056713613;9.4655664048094;2.8494194137968996;-11020879.344714092;0.006436924305540437
O082;O;3872.3919978918602;5851.317838407506;35139.02346663217;53.969473567338454;30.721808640468637;458.5416886802093;918.3697352139831;5996.590317872793;5538.048629192584;35085.05399306483;35.75869655681764;6.8309078515151445;2.366917033804131;0.6617982657639685;0.005918126092233279;97899485.11397634;1157946336811.9446;263.8881836179604;133.15876059651117;467656.51098941546;7821179676.449109;0.5407854674895394;34237920.44606589;0.2818975356256822;1.3977677819840537;9.4655664048094;2.8494194137968996;-10812495.6288942;0.002509744812284609
O083;O;3010.9263972549597;3642.067335663673;17870.646303995833;67.89031707467966;31.103182816695146;458.1353104909126;1014.0307355373286;4657.8972241836245;4199.7619136927115;17802.755986921155;36.87075787990996;2.7631707962088576;1.7241139715640659;0.8267080533551684;0.007679547870812321;78487702.69850397;540932128731.4634;177.72064695835724;100.55469980470647;308115.08451894013;2796103886.3555727;0.5346651186619638;13264654.477508286;0.23806599860747396;1.3668450655368352;9.4655664048094;2.8494194137968996;-7967212.729123412;0.002509744812284609
O084;O;2460.187093512532;2581.9486905057606;14683.536795678316;76.93034260622164;33.09480351476691;560.4778551450664;1346.064265973087;3665.4824850439104;3105.004629898844;14606.606453072094;38.027102502404325;2.7411161308931264;1.6360311786935808;0.9528412019026693;0.0093785238993373;66142527.25352591;316345652949.4211;134.1270670704442;109.47482202057283;289914.123149608;2461276946.6379323;0.5005648999943935;6666459.040404411;0.3172191039216957;1.5878671855043116;9.4655664048094;2.8494194137968996;-6254121.648891579;0.004473334558912967
O085;O;3475.6331437284816;4785.309453748707;27362.052094270475;34.52432949397314;30.721808640468637;502.0182430996236;1336.0022134042952;4389.577308901932;3887.5590658023084;27327.527764776503;36.08250364193819;5.154117041555221;2.248489973372309;0.7263131417772254;0.0069041188533920375;88664548.71560319;812959163116.4998;222.43099566603874;123.01366548460842;404326.60554872476;5945731973.472561;0.5164143991270344;22899186.568136748;0.25625420794104686;1.5575249803248787;9.4655664048094;2.8494194137968996;-9442099.43113604;0.004473334558911191
O086;O;3102.628487819487;4852.239622693279;28171.154779233555;9.247070527877025;30.043810104954847;335.89097882962295;903.381255165658;3813.6937929094292;3477.8028140798065;28161.90770870568;35.219955093114066;6.610174958859163;2.496076190873809;0.6394219430773589;0.006706125531610687;77257026.26021445;756097742318.0485;216.60402242586824;130.05831777143015;276321.1795974304;3571915939.5717354;0.5217849518153848;23544229.35603461;0.18640511642674837;1.306094419628993;9.4655664048094;2.8494194137968996;-8461740.873081129;0.02755232589725054
O087;O;3336.84849461539;5467.111427118501;35040.241808204475;58.42935007727542;30.170934830363684;602.7339911918216;1273.0377602231708;3619.1143266144045;3016.380335422583;34981.8124581272;35.973448177230296;13.333140161886647;3.4205757797252514;0.6103494576795394;0.007138879816402283;84866828.10219517;928756156694.7191;240.8843479142641;145.4650005764428;358964.8281324287;6348609399.936037;0.5372590782219161;29889307.35652969;0.2442475077638069;1.5062932166063396;9.4655664048094;2.8494194137968996;-9113245.225423397;0.002509744812284609
O088;O;3660.5220011346637;5727.562741846349;37090.638420531344;30.422623660187373;30.001435196485236;600.3227959143585;1148.8353623985727;4435.979980483204;3835.657184568845;37060.215796871154;35.70369989204406;9.821745836412408;2.911063884894214;0.6391063993747976;0.006559646864267391;92400784.53655277;1055240399714.2094;255.64184492162585;145.08829112817003;437871.9973583591;8621825467.662807;0.5363991038979459;32804974.96178647;0.276467878269514;1.5871884762722825;9.4655664048094;2.8494194137968996;-10109461.056869488;0.0005461550656553626
O089;O;3604.45432848051;4396.3632023816435;21463.748761774925;99.23524689703696;36.06104710763974;382.57357652679184;1056.1311218209557;5893.2410047465;5510.667428219708;21364.513514877886;36.72042241970059;0.8062878065330881;1.314701338354254;0.8198718264514332;0.006473548121300582;93576459.47276604;797225490940.8477;213.80932566580236;100.38733668392058;428501.58452585794;5742060037.237084;0.5068564180169669;19328009.40725538;0.2957839009141572;1.4798186996420826;9.4655664048094;2.8494194137968996;-9801891.310409538;0.009956622109773328
O090;O;3584.60637754075;4562.801744412444;29139.376430818353;13.792677084229663;33.09480351476691;370.90043981510985;1185.9024056636822;6076.872153800812;5705.971713985702;29125.58375373412;36.55272646013335;4.139643742964361;1.8412695963311283;0.7856151939826048;0.006443585221399958;92636185.42454605;821322890534.0636;218.22403473548988;133.52963831934596;451845.74726852594;6302653169.791735;0.5224704908878832;20819159.758813247;0.31021343270827145;1.5317574113920218;9.4655664048094;2.8494194137968996;-9755384.83459546;0.014291283292056534
O091;O;1616.3634112853679;1001.4579714330755;5112.70619805603;87.0603153046205;39.02729070051257;820.2075724807041;1451.772285088036;2291.2911036923033;1471.0835312115992;5025.64588275141;41.86436705224451;0.0631828746962313;0.7019339801329804;1.6140102304766413;0.013786561613259867;47841298.01588717;103455929990.02165;71.51174961953942;71.49463165503458;151398.1923654999;432532725.8793173;0.4931540447324846;1002918.0685468506;0.3277121885368483;1.3262382892890017;9.4655664048094;2.8494194137968996;-3763202.1210652925;0.0052116940047817195
