name;class;mean_psDelta;std_psDelta;peak_psDelta;min_psDelta;peak_frequency_psDelta;Q1_psDelta;Q2_psDelta;Q3_psDelta;Q_range_psDelta;amplitude_psDelta;spec_centroid_psDelta;kurtosis_psDelta;skewness_psDelta;coef_var_psDelta;flatness_psDelta;1st_moment_psDelta;2nd_moment_psDelta;rms_psDelta;crest_factor_psDelta;line_length_psDelta;nonlinear_energy_psDelta;Hurst_exponent_psDelta;Hjorth_activity_psDelta;Hjorth_mobility_psDelta;Hjorth_complexity_psDelta;Shannon_entropy_psDelta;Renyi_entropy_psDelta;spectral_entropy_psDelta;approx_entropy_psDelta
O088;O;25934.572772783093;12687.88024275673;57271.71608158277;7329.111631827977;2.966243592872834;15956.35158892582;23475.506006307587;32880.88498574043;16924.533396814608;49942.60444975479;2.471103684465308;-0.3696247711418521;0.6527689357456905;2.0440429982454043;0.0030154506875353635;4486091.283370057;146625432107.846;3450.8474527722256;16.596420695320433;257867.5218440471;9101726458.256298;0.5851288321169146;160982305.05453658;0.38057956156011435;1.2413685096375546;6.129283016944968;1.845098040014257;-8105492.200001442;0.01459879942115272
O089;O;21547.58665341532;7384.522142473213;38533.840893006774;7624.037930568991;1.440746887966805;15682.684665116052;21066.20303373981;24915.30657208931;9232.621906973258;30909.80296243778;2.399112277263927;-0.4519800326584238;0.523373079732409;2.91793920279297;0.0034457112737161103;3618655.5779931922;83532241230.91003;2722.471717967016;14.153991256806007;175660.63475358317;4793876865.068996;0.4904414209412929;54531167.27267716;0.4398537156009293;1.2514899987504104;6.129283016944968;1.845098040014257;-6574118.5639366815;0.01459879942115272
O090;O;19991.573306701852;13190.89784543238;53926.78507964061;3970.7952913503286;2.9238686844032222;10663.67763345352;15183.636039703422;24890.078201634096;14226.400568180576;49955.98978829029;2.5409254754555777;0.4589600296830145;1.209342025400836;1.5155581933055713;0.0033875664751554153;3555796.8536605504;108458909402.90851;2862.7229526296073;18.837584346087407;243632.49034600574;9171838995.852545;0.5321918566694265;173999785.9686326;0.45198112229572107;1.3927990668764711;6.129283016944968;1.845098040014257;-6136362.997978584;0.01459879942115272
O091;O;18662.5948749894;11898.91786220854;55977.94305176507;3734.976564452606;1.016997803270686;11136.465355294278;17364.798437741716;22683.83857364972;11547.37321835544;52242.966487312464;2.115227377578056;1.1714709504150527;1.2033611463693974;1.568427910092781;0.0035018632568105364;2763294.2131357845;61790423115.50851;2645.418394560587;21.16033636375436;192288.72724274988;5748919817.830055;0.6291211883481516;141584246.29158545;0.3113268077694169;1.577307568627837;6.129283016944968;1.845098040014257;-5686499.435054799;0.01459879942115272
O092;O;21692.67353456182;9870.06635555592;41767.19304016896;5269.788862032101;1.016997803270686;10603.471375894535;23960.709883909803;29737.445526315198;19133.97415042066;36497.40417813686;2.211260671690087;-1.0854528610606533;-0.2006685370409372;2.1978244880137896;0.0033118627390569975;3357770.909555226;81282148631.18248;2848.534196841185;14.662696725384484;221564.33236581256;8304115295.99826;0.5888066563388289;97418209.86307694;0.4640842330570254;1.4818920594067708;6.129283016944968;1.845098040014257;-6660910.086251044;0.01459879942115272
O093;O;23727.781002239146;18880.027368439492;71444.67962249051;7245.577097864782;1.016997803270686;10942.356434149619;12839.887781454865;36191.443533994;25249.087099844386;64199.10252462573;2.3950672035152722;-0.10912189932422933;1.1829097578046186;1.256766239751502;0.0029838374300821934;3978074.1063459;152499095059.85712;3624.249724767173;19.712957176834777;272415.8963032921;14522213701.254816;0.5322845481190314;356455433.4330243;0.3732677716040932;1.3791086093417126;6.129283016944968;1.845098040014257;-7463510.710345336;0.01459879942115272
O094;O;30000.594098308542;15584.953197983925;90072.06318530875;2395.181486658145;3.008618501342446;20451.529782549424;25913.952926900296;35485.96250306496;15034.432720515539;87676.88169865061;2.5558453216462946;2.2898808522332263;1.3381272917289724;1.9249717158078747;0.0027622147560054967;5367381.465093993;214666790375.02783;4040.7326288236663;22.291022806804822;473272.1029686602;33948076288.445667;0.4820882432548108;242890766.18334934;0.6616104591694962;1.8108311659242762;6.129283016944968;1.845098040014257;-9515841.93530417;0.01459879942115272
O095;O;18246.93123303521;6283.791907561465;31015.213043546413;7165.856676498533;1.2288723456187456;13210.747090115943;17871.318134084926;22172.446140526074;8961.69905041013;23849.35636704788;2.250353748012671;-0.7844196670016523;0.24339169334351787;2.903808958262631;0.00377822935538438;2874343.506299318;53607493965.75307;2306.62567450703;13.446140562089667;185362.32298777666;6133954821.904941;0.5346308439705214;39486040.73753496;0.5956159708467398;1.695143744961637;6.129283016944968;1.845098040014257;-5476190.180117551;0.01459879942115272
O096;O;14175.043532909056;4517.950334296363;24811.937296222524;6147.257017919044;1.1441225286795218;10771.183161587416;13552.359805938428;17256.30941045721;6485.126248869792;18664.68027830348;2.410195420805559;-0.5117289926736821;0.4468100674613535;3.1374943246508074;0.0043816411059419925;2391523.7508915802;36275341527.392204;1778.2163390119542;13.953272586624076;204520.896232577;5689094221.120212;0.502734131824421;20411875.22316861;0.9451179430209148;1.8139634790791872;6.129283016944968;1.845098040014257;-4141072.0334573677;0.01459879942115272
O097;O;15984.273552135854;5802.017311076161;30568.177183393283;5743.9118339204415;1.016997803270686;12046.082221822579;14349.180865804115;19824.81801847858;7778.735796656003;24824.265349472844;2.3216340865461405;-0.17461619040641452;0.6083183473672343;2.754951027398966;0.00406749250223555;2597674.402912159;43270524318.175026;2032.4524449454696;15.0400454679339;145506.35136885635;3330883474.9907885;0.6124795238472237;33663404.87802745;0.4870384039218745;1.4512657246285483;6.129283016944968;1.845098040014257;-4734888.866393794;0.01459879942115272
O098;O;19646.479923625528;13627.255896037062;46275.3964990495;3825.950273476961;1.3983719794971932;8094.383316568465;13753.282913242296;33384.997711906326;25290.614395337863;42449.44622557254;1.9608413311166617;-1.292815616516117;0.5183304460861748;1.441704777066593;0.0033056949845476765;2696654.0891639055;67135946216.02378;2857.7870475634454;16.19273785235467;245602.4511998513;11796134030.051407;0.5159058525125436;185702103.25607687;0.3820254680079162;1.6700144938732258;6.129283016944968;1.845098040014257;-6047913.774410101;0.01459879942115272
O099;O;22542.386325723608;10124.365291940456;49299.41135355577;3463.1452400349735;1.1441225286795218;14876.464449888095;19691.774712882743;31759.0123657979;16882.547915909803;45836.266113520796;2.2481637507042294;-0.6298257616819423;0.33417858203607254;2.226548102098664;0.003271681860084108;3547528.305430376;88736531249.00531;2953.5981780649936;16.691306122708117;229670.14941817042;8257722077.307487;0.6206239546935192;102502772.56464854;0.465135662080571;1.4521459118260858;6.129283016944968;1.845098040014257;-6940323.554074212;0.01459879942115272
O100;O;23673.973247139336;9325.682965109261;43640.16634226973;7784.254908634665;1.1441225286795218;15991.517123570911;23023.077106648463;29801.147659647057;13809.630536076145;35855.91143363507;2.3280824388153154;-0.8069247881008224;0.36464637402041294;2.5385779610686097;0.003233939301317924;3858047.2961554076;99376220540.48288;3041.2059921588393;14.349625265367571;230427.89050072242;8112182113.863587;0.5462926197135559;86968362.76572907;0.46185990870094756;1.4290272503217045;6.129283016944968;1.845098040014257;-7305140.096640918;0.01459879942115272
N001;N;45326.85390448341;16882.106852815283;81090.61552209535;11453.887087150068;2.7543690505247747;33386.49751372711;41729.56475439944;59971.14856883021;26584.651055103102;69636.72843494528;2.517496894937255;-0.7103537157341697;0.29480340761822554;2.684905047673279;0.0022458597869293925;7987714.97732681;419160485151.005;5781.163027661792;14.026695862768756;464988.9930083674;33867673722.920624;0.5584451398542473;285005531.78987277;0.571098345129689;1.513573478995931;6.129283016944968;1.845098040014257;-14871399.121280586;0.01459879942115272
N002;N;91150.77548156795;46434.89007478388;219161.34708089376;17868.328860085447;1.1017476202099097;51151.96666634717;84935.36097118205;118461.24226362648;67309.27559727931;201293.0182208083;2.326996456264776;-0.21954731082350376;0.6188187472843423;1.9629803222268571;0.0014696989437369076;14847527.20719764;1562842956296.6443;12226.822322342017;17.924636614733593;1173777.3141354648;223450104826.5231;0.5510061705728607;2156199016.257262;0.5207921170605402;1.7027695824178595;6.129283016944968;1.845098040014257;-32003694.05851762;0.01459879942115272
N003;N;53354.37947413712;23858.526039781096;114437.51445302423;19681.733456736656;2.6696192335855504;36219.740106735044;45116.41986634262;67087.89257667796;30868.152469942914;94755.78099628756;2.503630298206038;-0.013173766338796522;0.9243479968522811;2.236281461192338;0.0020331633337118847;9350574.86954024;616953962558.1512;6985.616931402834;16.381876586817533;645109.9834211365;67568049661.50447;0.49151775922777663;569229264.7909126;0.5513162457209344;1.6738194680794436;6.129283016944968;1.845098040014257;-17806859.14161391;0.01459879942115272
N004;N;65398.45782057978;25819.3538690281;125688.53490399325;12445.236535207825;1.2712472540883575;51207.20417789325;68069.87084006314;82248.80635955068;31041.602181657436;113243.29836878543;2.2528807963306248;-0.22394235251439776;-0.27880941540146525;2.5329238737855966;0.0017958768306359726;10313445.081353579;737674000096.4846;8403.738385406012;14.956264597939507;1080974.8543417759;134825132516.35521;0.555228160564543;666639034.2140963;0.78933416982394;1.7666381725810483;6.129283016944968;1.845098040014257;-22221570.209730584;0.01459879942115272
N005;N;362021.2336136498;139883.80542909057;770662.7943513297;197267.1876122094;2.076370515010984;260344.47274014814;314370.741377829;462953.4999843904;202609.02724424226;573395.6067391203;2.3771741964901136;-0.008693608868394875;0.9946624474349389;2.5880139055636744;0.0006962745433634006;60241127.45895214;24008704824446.027;46387.62960230922;16.613541173765114;4563052.152729477;3053713992883.3394;0.5051420483059355;19567479021.32367;0.6392796390758276;1.7219983568759203;6.129283016944968;1.845098040014257;-141627597.4411456;0.01459879942115272
N006;N;86952.60950105403;26859.476077228665;162794.00764329018;44881.00728382838;1.483121796436417;63397.67713561873;85356.98022901957;103670.06116340007;40272.384027781336;117913.0003594618;2.2987387465040636;-0.13766592723710547;0.6154002424465754;3.237315919753626;0.0015738826145778124;13991693.279879719;1229883513590.938;10877.360337735578;14.966315593915523;896528.155926515;142347255475.15527;0.4614856159197622;721431455.1432189;0.6783404819102608;1.684118407178535;6.129283016944968;1.845098040014257;-30186733.132234037;0.01459879942115272
N007;N;73326.48339469143;21968.73825014085;112814.55932875052;21221.910694401573;1.2712472540883575;56357.4673805341;73762.9896114284;89779.2920338766;33421.8246533425;91592.64863434894;2.395180900059356;-0.6983038702142967;-0.18454562921116768;3.3377648984561645;0.001727953696570197;12294113.47468391;957264996319.7411;9149.08163020839;12.330697646882939;979429.6946440461;113511761212.88696;0.5756619055540597;482625460.3032017;0.8514960277758767;1.5751465962961035;6.129283016944968;1.845098040014257;-25079155.904247407;0.01459879942115272
N008;N;36826.659143385914;20474.139155259105;94432.88742064641;11801.556314574113;1.1017476202099097;22755.2446737113;29231.56620548437;49800.458276119236;27045.213602407937;82631.33110607229;2.234691802487872;0.3939282815609566;1.1709131819699996;1.7986914548212596;0.002462455288788197;5760736.331051768;243671868622.1744;5036.145348254306;18.751025018247333;386505.45556964935;24332767473.57936;0.6154719311324418;419190374.148914;0.4290182673203446;1.3046219141156705;6.129283016944968;1.845098040014257;-11925861.028506314;0.01459879942115272
N009;N;66835.7077327469;21287.96345861481;108259.53713533716;28160.81895917363;3.008618501342446;52949.43064620884;64238.59499712223;84115.09074984933;31165.66010364049;80098.71817616353;2.6392221479692517;-0.9081598026064923;0.08659909378338548;3.1396008294865725;0.0018193136962058852;12347599.608642578;953105208620.9026;8383.81878242034;12.91291474027824;621657.4403588336;68430282917.73453;0.5376642656233089;453177388.21531934;0.5838484871066948;1.6115480119079135;6.129283016944968;1.845098040014257;-22679839.34606878;0.01459879942115272
N010;N;30519.264234527032;12161.573153331241;59281.54832334448;10037.582551606041;3.3052428606297295;22309.816353916103;30592.861828365523;38992.6280031811;16682.811649264993;49243.96577173844;2.5388555953601215;-0.6673775376792443;0.23448168394376365;2.5094832592580625;0.0027922329246133225;5423880.33376721;196891651350.03577;3926.7022714099207;15.097031612243642;494177.0828920212;29655597695.77632;0.5216709814924335;147903861.5638272;0.7479363952759035;1.7098309252690604;6.129283016944968;1.845098040014257;-9656621.852540562;0.01459879942115272
N011;N;14130.330275364413;4098.889992503555;26548.94519207997;6384.00136463313;2.076370515010984;11197.423343041033;13904.691497532433;16511.293699286794;5313.870356245761;20164.94382744684;2.4417636846395276;0.07797380166148304;0.563032611843886;3.4473553330797664;0.004408360963286987;2415204.9122843095;36447774012.11367;1758.5185845783697;15.097335578313189;169666.78743163156;4445383608.9380245;0.5643964387519596;16800899.170645792;0.8050898478591437;1.7651450319532136;6.129283016944968;1.845098040014257;-4122779.392616257;0.01459879942115272
N012;N;84983.4524675994;40980.86918788639;190397.24019302352;20840.493835300673;1.440746887966805;56746.342088131634;76724.27136798933;109391.95547531736;52645.613387185724;169556.74635772285;2.348847338410407;-0.25469646488681397;0.6116590099398095;2.0737347487183073;0.0015398560623869706;13972920.929621374;1355227304942.1555;11276.789584114409;16.8839933362981;1204352.8241101776;209442624297.7594;0.47684382861976116;1679431639.394656;0.613939531144655;1.7158348651464594;6.129283016944968;1.845098040014257;-29622326.37162862;0.01459879942115272
N013;N;37732.964557860214;18482.366490767872;88328.366625822;9788.71793905427;1.016997803270686;22759.349376016522;33159.36782226851;49568.638523409005;26809.289147392483;78539.64868676773;2.2333664173755103;0.22987901905083508;0.8238131366756514;2.0415656499782218;0.0024427189704443577;5899007.511008176;246718251735.8029;5021.915521596734;17.588580740947574;441569.1067323586;23083528752.921402;0.5633773634021447;341597871.09905905;0.4909824532600161;1.1852365309390713;6.129283016944968;1.845098040014257;-12220948.65805218;0.01459879942115272
N014;N;28492.327648451428;10735.673548828741;53573.22281413684;11301.189479603321;3.2204930436905057;20002.028200512155;26399.207330935307;36179.7615077573;16177.733307245144;42272.03333453352;2.5961441378119074;-0.5494454119732644;0.5625016124200972;2.6539860325354185;0.0029268572965120655;5177913.257800031;176143686251.0651;3639.2059992997115;14.721129505844374;460244.2517962814;25203797113.066097;0.5530528486740371;115254686.54702109;0.7679160548672794;1.7284499654212986;6.129283016944968;1.845098040014257;-8945039.384205827;0.01459879942115272
N015;N;126150.1538231035;53544.545515227204;263230.72855442896;35762.29422723238;1.5254967049060288;83448.28946586499;116454.06151629715;164548.71207970649;81100.4226138415;227468.4343271966;2.233543341138701;-0.7931661230889042;0.3568640525611948;2.3559851448777063;0.00124628393649851;19723328.523865093;2720399387137.7793;16379.813213667656;16.07043530476793;1981860.1339042448;487771324231.75;0.516643031992409;2867018354.4322376;0.7232485491070096;1.7066310567245115;6.129283016944968;1.845098040014257;-45393639.15119612;0.01459879942115272
